epoch,result_id,status,submitted_at,completed_at,voc_mAP,ap50,ap75,coco_mAP,plane,baseball-diamond,bridge,ground-track-field,small-vehicle,large-vehicle,ship,tennis-court,basketball-court,storage-tank,soccer-ball-field,roundabout,harbor,swimming-pool,helicopter
106,4284,completed,2026-03-11T22:09:34,2026-03-12T00:51:14,0.7584240064502281,0.7584240064502281,0.40860188788763,0.42820068809192335,0.8421246337227869,0.8371909191320991,0.5183579966573362,0.6949603893365025,0.7999267413036993,0.8493882800395902,0.8806968436788147,0.9085248998305611,0.8525309666396925,0.8576263107822253,0.5710245474513421,0.6710971004995628,0.7260741956656992,0.7218198201351571,0.6450164518783537
108,4285,completed,2026-03-11T22:09:38,2026-03-12T00:53:22,0.7619215543416211,0.7619215543416211,0.4138465421001143,0.4320913292716452,0.8381654317528109,0.8367447001932664,0.5294488583983941,0.7011699641278683,0.7993844214140647,0.850015031938527,0.8803824491827722,0.9085455900284516,0.8581686806919283,0.8588035174167632,0.5859943750822236,0.6794701573257721,0.7344859368810058,0.7228566802699398,0.6451875204205272
110,4286,completed,2026-03-11T22:09:42,2026-03-12T02:15:08,0.7637299654014912,0.7637299654014912,0.41257283940546163,0.4326584573632566,0.8452314168364223,0.8310759602196971,0.5306457800897626,0.7131548287109246,0.8002652179098376,0.8502168301437101,0.8809211772700413,0.9085350034527213,0.8579503417698339,0.8593122953253831,0.5981828602097088,0.6720539810120842,0.7319847228562815,0.7284081377929292,0.6480109274230279
112,4287,completed,2026-03-11T22:09:46,2026-03-12T01:06:15,0.7670660870239523,0.7670660870239523,0.4245120799528061,0.43748572806816555,0.8467003647288034,0.836094572217921,0.5373822080577079,0.7264176545542096,0.7991842572690214,0.8501121443153787,0.8820317257610379,0.9086074387132159,0.8584091904197138,0.8607145055809997,0.6121445589867037,0.680388916099938,0.7351769288192496,0.7282813731062028,0.6443454667291808
114,4288,completed,2026-03-11T22:09:51,2026-03-12T01:07:26,0.7687752584510652,0.7687752584510652,0.4263112466209111,0.437167671972707,0.847998825157388,0.8401945805976725,0.5346388488454401,0.7240709981752709,0.7999079610821673,0.8491666890498117,0.8827199490732108,0.908605805411994,0.8593756567170299,0.8613013375691945,0.6086054243063045,0.7006524394829231,0.7392904152629123,0.7289537932533722,0.6461461527812855
116,4289,completed,2026-03-11T22:09:55,2026-03-12T02:16:18,0.7708983288270547,0.7708983288270547,0.42758212588777406,0.43945558953948016,0.8500572764760205,0.8440697031100579,0.5368449121308178,0.7305571354864812,0.800573336393464,0.8512764594670936,0.8827655956919942,0.9085402186582544,0.8650458733092288,0.8612428648450045,0.6278400615957296,0.6884010597582374,0.7313957302064407,0.7314915387984513,0.6533731664785427
118,4290,completed,2026-03-11T22:10:00,2026-03-12T01:19:42,0.7699399272017896,0.7699399272017896,0.43223459217203347,0.4417424437879987,0.8471930992088943,0.8430320755787525,0.5396776561188419,0.7371909600833014,0.8000999647556067,0.8510375964880496,0.8832351750629177,0.9086729422172461,0.8668758841063808,0.8636707594618082,0.6130031339216655,0.6811639300990884,0.7309264460334403,0.7301559416087907,0.6531633432820578
120,4291,completed,2026-03-11T22:10:07,2026-03-12T01:21:18,0.772165858108625,0.772165858108625,0.43045275236081354,0.4411328272397168,0.8502479027981064,0.8419220700881243,0.541610539465911,0.7409195890436184,0.8022182509864803,0.8521888989291778,0.8836701993100234,0.9086054746718422,0.8686304635590604,0.8638351145415593,0.6163981752487727,0.686845780554545,0.7412963183093267,0.7320058783635768,0.6520932157592513
122,4292,completed,2026-03-11T22:10:11,2026-03-12T01:22:40,0.7716115368122605,0.7716115368122605,0.41843280240656355,0.4389370645952525,0.8451006490790685,0.8452073454595477,0.5460480734053246,0.7342973705004692,0.800779097969017,0.8514520926038148,0.8832979448828451,0.9086741536021642,0.8683889939545235,0.8647072912136359,0.6174135950956926,0.6869466878521413,0.7326882795777766,0.7333168866547765,0.6558545903331073
124,4293,completed,2026-03-11T22:10:15,2026-03-12T01:23:53,0.7731210174440764,0.7731210174440764,0.4290373008250944,0.44273533758988987,0.8458213066084842,0.8474693644531854,0.5458914958659009,0.7320728115145552,0.8022659158774428,0.8513242663094978,0.883890242804317,0.9086782867821488,0.872193126255931,0.8634194338220158,0.6203915590562514,0.6880888537586843,0.7461217734232235,0.7277906661040461,0.661396159025463
126,4294,completed,2026-03-11T22:10:19,2026-03-12T01:25:06,0.7716900234139537,0.7716900234139537,0.42442578770325373,0.44208289506575216,0.8476703794870153,0.8480739049715613,0.5473880819468132,0.7285740064567073,0.8019245232748544,0.8519077666531649,0.8842227459483818,0.9087463752566841,0.8670082418352765,0.8643951407045891,0.6042510380724827,0.6858917007851496,0.7466173284241091,0.7312288806811001,0.6574502367114173
